"datasourceId","Drug_name","TA","noTarget","interactionAssociation","phenotypeAssociation","score","datasourceName","datasourceType","Year","Brand_name","Drug_name_original"
"cancer_biomarkers","COPPER DOTATATE CU-64","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2020,"Copper dotatate Cu-64","Copper dotatate Cu-64"
"cancer_biomarkers","clarithromycin","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2022,NA,"Vonoprazan; amoxicillin; clarithromycin"
"cancer_biomarkers","CILASTATIN","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2019,"Recarbrio","Cilastatin; imipenem; relebactam"
"cancer_biomarkers","CEFIDEROCOL","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2019,"Fetroja","Cefiderocol"
"cancer_biomarkers","CANNABIDIOL","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2018,"Epidiolex","Cannabidiol"
"cancer_biomarkers","CANNABIDIOL","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2018,"Epidiolex","Cannabidiol"
"cancer_biomarkers","CALASPARGASE PEGOL","Oncology",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2018,"Asparlas","Calaspargase pegol"
"cancer_biomarkers","Cabotegravir","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2021,NA,"Cabotegravir; rilpivirine"
"cancer_biomarkers","BRILLIANT BLUE G","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2019,"Tissueblue","Brilliant Blue G"
"cancer_biomarkers","BREMELANOTIDE","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2019,"Vyleesi","Bremelanotide"
"cancer_biomarkers","BICTEGRAVIR","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2018,"Biktarvy","Bictegravir; emtricitabine; tenofovir alafenamide"
"cancer_biomarkers","BEROTRALSTAT","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2020,"Orladeyo","Berotralstat"
"cancer_biomarkers","BEMPEDOIC ACID","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2020,"Nexletol","Bempedoic acid"
"cancer_biomarkers","BEMPEDOIC ACID","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2020,"Nexletol","Bempedoic acid"
"cancer_biomarkers","Belumosudil","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2021,NA,"Belumosudil"
"cancer_biomarkers","BALOXAVIR MARBOXIL","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2018,"Xofluza","Baloxavir marboxil"
"cancer_biomarkers","Avacopan","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2021,NA,"Avacopan"
"cancer_biomarkers","ATOLTIVIMAB","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2020,"Inmazeb","Atoltivimab; odesivimab; maftivimab"
"cancer_biomarkers","Asparaginase erwinia chrysanthemi","Oncology",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2021,NA,"Asparaginase erwinia chrysanthemi"
"cancer_biomarkers","Asparaginase erwinia chrysanthemi","Oncology",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2021,NA,"Asparaginase erwinia chrysanthemi"
"cancer_biomarkers","ARTESUNATE","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2020,"Artesunate","Artesunate"
"cancer_biomarkers","ANSUVIMAB","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2020,"Ebanga","Ansuvimab"
"cancer_biomarkers","Anacaulase","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2022,NA,"Anacaulase"
"cancer_biomarkers","amoxicillin","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2022,NA,"Vonoprazan; amoxicillin; clarithromycin"
"cancer_biomarkers","AMISULPRIDE","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2020,"Barhemsys","Amisulpride"
"cancer_biomarkers","AMIFAMPRIDINE","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2018,"Firdapse","Amifampridine"
"cancer_biomarkers","AIR POLYMER-TYPE A","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2019,"ExEm Foam","Air polymer-type A"
"cancer_biomarkers","ABAMETAPIR","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2020,"Xeglyze","Abametapir"
"cancer_biomarkers","UBROGEPANT","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2019,"Ubrelvy","Ubrogepant"
"cancer_biomarkers","Tremelimumab","Oncology",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2022,NA,"Tremelimumab"
"cancer_biomarkers","SEGESTERONE ACETATE","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2018,"Annovera","Segesterone acetate; ethinyl estradiol"
"cancer_biomarkers","RIMEGEPANT","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2020,"Nurtec ODT","Rimegepant"
"cancer_biomarkers","Ponesimod","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2021,NA,"Ponesimod"
"cancer_biomarkers","Pegcetacoplan","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2021,NA,"Pegcetacoplan"
"cancer_biomarkers","OZANIMOD","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2020,"Zeposia","Ozanimod"
"cancer_biomarkers","MOXETUMOMAB PASUDOTOX","Oncology",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2018,"Lumoxiti","Moxetumomab pasudotox"
"cancer_biomarkers","LUTETIUM LU 177 DOTATATE","Oncology",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2018,"Lutathera","Lutetium Lu 177 dotatate"
"cancer_biomarkers","ISTRADEFYLLINE","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2019,"Nourianz","Istradefylline"
"cancer_biomarkers","FOSTAMATINIB","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2018,"Tavalisse","Fostamatinib"
"cancer_biomarkers","ERENUMAB","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2018,"Aimovig","Erenumab"
"cancer_biomarkers","CLASCOTERONE","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2020,"Winlevi","Clascoterone"
"cancer_biomarkers","CENEGERMIN","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2018,"Oxervate","Cenegermin"
"cancer_biomarkers","CEDAZURIDINE","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2020,"Inqovi","Cedazuridine; decitabine"
"cancer_biomarkers","Atogepant","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2021,NA,"Atogepant"
"cancer_biomarkers","Anifrolumab","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2021,NA,"Anifrolumab"
"cancer_biomarkers","Ropeginterferon alfa-2b","Oncology",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2021,NA,"Ropeginterferon alfa-2b"
"cancer_biomarkers","IBALIZUMAB","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2018,"Trogarzo","Ibalizumab"
"cancer_biomarkers","ENFORTUMAB VEDOTIN","Oncology",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2019,"Padcev","Enfortumab vedotin"
"cancer_biomarkers","Voclosporin","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2021,NA,"Voclosporin"
"cancer_biomarkers","TAZEMETOSTAT","Oncology",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2020,"Tazverik","Tazemetostat"
"cancer_biomarkers","TAFASITAMAB","Oncology",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2020,"Monjuvi","Tafasitamab"
"cancer_biomarkers","SIPONIMOD","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2019,"Mayzent","Siponimod"
"cancer_biomarkers","SATRALIZUMAB","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2020,"Enspryng","Satralizumab"
"cancer_biomarkers","REMIMAZOLAM","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2020,"Byfavo","Remimazolam"
"cancer_biomarkers","PEXIDARTINIB","Oncology",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2019,"Turalio","Pexidartinib"
"cancer_biomarkers","Mosunetuzumab","Oncology",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2022,NA,"Mosunetuzumab"
"cancer_biomarkers","MOGAMULIZUMAB","Oncology",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2018,"Poteligeo","Mogamulizumab"
"cancer_biomarkers","Maralixibat","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2021,NA,"Maralixibat"
"cancer_biomarkers","LEMBOREXANT","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2019,"Dayvigo","Lemborexant"
"cancer_biomarkers","ISATUXIMAB","Oncology",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2020,"Sarclisa","Isatuximab"
"cancer_biomarkers","Finerenone","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2021,NA,"Finerenone"
"cancer_biomarkers","FERRIC MALTOL","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2019,"Accrufer","Ferric maltol"
"cancer_biomarkers","Eflapegrastim","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2022,NA,"Eflapegrastim"
"cancer_biomarkers","BREXANOLONE","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2019,"Zulresso","Brexanolone"
"cancer_biomarkers","AFAMELANOTIDE","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2019,"Scenesse","Afamelanotide"
"cancer_biomarkers","Tisotumab vedotin","Oncology",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2021,NA,"Tisotumab vedotin"
"cancer_biomarkers","Mirvetuximab soravtansine","Oncology",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2022,NA,"Mirvetuximab soravtansine"
"cancer_biomarkers","TIRBANIBULIN","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2020,"Klisyri","Tirbanibulin"
"cancer_biomarkers","TALAZOPARIB","Oncology",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2018,"Talzenna","Talazoparib"
"cancer_biomarkers","SOLRIAMFETOL","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2019,"Sunosi","Solriamfetol"
"cancer_biomarkers","SOLRIAMFETOL","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2019,"Sunosi","Solriamfetol"
"cancer_biomarkers","SOLRIAMFETOL","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2019,"Sunosi","Solriamfetol"
"cancer_biomarkers","DUVELISIB","Oncology",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2018,"Copiktra","Duvelisib"
"cancer_biomarkers","DUVELISIB","Oncology",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2018,"Copiktra","Duvelisib"
"cancer_biomarkers","CEMIPLIMAB","Oncology",FALSE,TRUE,NA,0,"Cancer Biomarkers (CGI)","Somatic",2018,"Libtayo","Cemiplimab"
"cancer_biomarkers","CEMIPLIMAB","Oncology",FALSE,TRUE,NA,0,"Cancer Biomarkers (CGI)","Somatic",2018,"Libtayo","Cemiplimab"
"cancer_biomarkers","CEMIPLIMAB","Oncology",FALSE,TRUE,NA,0,"Cancer Biomarkers (CGI)","Somatic",2018,"Libtayo","Cemiplimab"
"cancer_biomarkers","SELUMETINIB","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2020,"Koselugo","Selumetinib"
"cancer_biomarkers","CAPLACIZUMAB","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2019,"Cablivi","Caplacizumab"
"cancer_biomarkers","RAVULIZUMAB","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2018,"Ultomiris","Ravulizumab"
"cancer_biomarkers","RAVULIZUMAB","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2018,"Ultomiris","Ravulizumab"
"cancer_biomarkers","RAVULIZUMAB","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2018,"Ultomiris","Ravulizumab"
"cancer_biomarkers","nivolumab","Oncology",FALSE,TRUE,NA,0,"Cancer Biomarkers (CGI)","Somatic",2022,NA,"Relatlimab; nivolumab"
"cancer_biomarkers","nivolumab","Oncology",FALSE,TRUE,NA,0,"Cancer Biomarkers (CGI)","Somatic",2022,NA,"Relatlimab; nivolumab"
"cancer_biomarkers","nivolumab","Oncology",FALSE,TRUE,NA,0,"Cancer Biomarkers (CGI)","Somatic",2022,NA,"Relatlimab; nivolumab"
"cancer_biomarkers","Umbralisib","Oncology",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2021,NA,"Umbralisib"
