"datasourceId","Drug_name","TA","noTarget","interactionAssociation","phenotypeAssociation","score","datasourceName","datasourceType","Year"
"cancer_biomarkers","VINCRISTINE SULFATE LIPOSOMAL","Oncology",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic","08/09/2012"
"cancer_biomarkers","FLUDARABINE  PHOSPHATE","Oncology",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic","12/18/2008"
"cancer_biomarkers","FLUDARABINE  PHOSPHATE","Oncology",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic","12/18/2008"
"cancer_biomarkers","GEFITINIB","Oncology",FALSE,TRUE,TRUE,0.968836966996368,"Cancer Biomarkers (CGI)","Somatic","05/05/2003"
"cancer_gene_census","CELECOXIB","Oncology",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic","12/23/1999"
"cancer_gene_census","BEVACIZUMAB","Oncology",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic","2/22/2008"
"cancer_gene_census","NIVOLUMAB","Oncology",FALSE,TRUE,NA,0,"CGC (COSMIC)","Somatic","8/16/2018"
"cancer_gene_census","NIVOLUMAB","Oncology",FALSE,TRUE,NA,0,"CGC (COSMIC)","Somatic","9/22/2017"
"cancer_gene_census","ROMIDEPSIN","Oncology",FALSE,TRUE,NA,0,"CGC (COSMIC)","Somatic","6/16/2011"
"cancer_gene_census","TOSITUMOMAB AND IODINE I 131 TOSITUMOMAB","Oncology",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic","12/22/2004"
"cancer_gene_census","DUVELISIB","Oncology",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic","9/24/2018"
"cancer_gene_census","PEMBROLIZUMAB","Oncology",FALSE,TRUE,NA,0,"CGC (COSMIC)","Somatic","6/17/2019"
"cancer_gene_census","PEMBROLIZUMAB","Oncology",FALSE,TRUE,NA,0,"CGC (COSMIC)","Somatic","9/22/2017"
"cancer_gene_census","PEMBROLIZUMAB","Oncology",FALSE,TRUE,NA,0,"CGC (COSMIC)","Somatic","9/22/2017"
"cancer_gene_census","UMBRALISIB","Oncology",FALSE,TRUE,TRUE,0,"CGC (COSMIC)","Somatic","02/05/2021"
"cancer_gene_census","UMBRALISIB","Oncology",FALSE,TRUE,TRUE,0,"CGC (COSMIC)","Somatic","02/05/2021"
"cancer_gene_census","GEMTUZUMAB  OZOGAMICIN","Oncology",FALSE,TRUE,NA,0,"CGC (COSMIC)","Somatic","5/17/2000"
"cancer_gene_census","DURVALUMAB","Oncology",FALSE,TRUE,TRUE,0.455948098208716,"CGC (COSMIC)","Somatic","05/01/2017"
"cancer_gene_census","PANOBINOSTAT","Oncology",FALSE,TRUE,NA,0,"CGC (COSMIC)","Somatic","2/23/2015"
"cancer_gene_census","IDELALISIB","Oncology",FALSE,TRUE,NA,0,"CGC (COSMIC)","Somatic","7/23/2014"
"cancer_gene_census","IDELALISIB","Oncology",FALSE,TRUE,NA,0,"CGC (COSMIC)","Somatic","7/23/2014"
"cancer_gene_census","OLARATUMAB","Oncology",FALSE,TRUE,TRUE,0.669694877952302,"CGC (COSMIC)","Somatic","10/19/2016"
"cancer_gene_census","ATEZOLIZUMAB","Oncology",FALSE,TRUE,TRUE,0.455948098208716,"CGC (COSMIC)","Somatic","03/08/2019"
"cancer_gene_census","ATEZOLIZUMAB","Oncology",FALSE,TRUE,TRUE,0.455948098208716,"CGC (COSMIC)","Somatic","4/17/2017"
"cancer_gene_census","ATEZOLIZUMAB","Oncology",FALSE,TRUE,TRUE,0.455948098208716,"CGC (COSMIC)","Somatic","5/18/2016"
"cancer_gene_census","VINCRISTINE SULFATE LIPOSOMAL","Oncology",FALSE,TRUE,NA,0,"CGC (COSMIC)","Somatic","08/09/2012"
"cancer_gene_census","FLUDARABINE  PHOSPHATE","Oncology",FALSE,TRUE,TRUE,0.634865509339136,"CGC (COSMIC)","Somatic","12/18/2008"
"cancer_gene_census","FLUDARABINE  PHOSPHATE","Oncology",FALSE,TRUE,TRUE,0.634865509339136,"CGC (COSMIC)","Somatic","12/18/2008"
"cancer_gene_census","GEFITINIB","Oncology",FALSE,TRUE,TRUE,0.926746075358155,"CGC (COSMIC)","Somatic","05/05/2003"
"clingen","CELECOXIB","Oncology",FALSE,NA,NA,0,"Clingen","Rare mendelian","12/23/1999"
"clingen","BEVACIZUMAB","Oncology",FALSE,NA,NA,0,"Clingen","Rare mendelian","2/22/2008"
"clingen","NIVOLUMAB","Oncology",FALSE,NA,NA,0,"Clingen","Rare mendelian","8/16/2018"
"clingen","NIVOLUMAB","Oncology",FALSE,NA,NA,0,"Clingen","Rare mendelian","9/22/2017"
"clingen","ROMIDEPSIN","Oncology",FALSE,NA,NA,0,"Clingen","Rare mendelian","6/16/2011"
"clingen","TOSITUMOMAB AND IODINE I 131 TOSITUMOMAB","Oncology",FALSE,NA,NA,0,"Clingen","Rare mendelian","12/22/2004"
"clingen","DUVELISIB","Oncology",FALSE,NA,NA,0,"Clingen","Rare mendelian","9/24/2018"
"clingen","PEMBROLIZUMAB","Oncology",FALSE,NA,NA,0,"Clingen","Rare mendelian","6/17/2019"
"clingen","PEMBROLIZUMAB","Oncology",FALSE,NA,NA,0,"Clingen","Rare mendelian","9/22/2017"
"clingen","PEMBROLIZUMAB","Oncology",FALSE,NA,NA,0,"Clingen","Rare mendelian","9/22/2017"
"clingen","UMBRALISIB","Oncology",FALSE,NA,NA,0,"Clingen","Rare mendelian","02/05/2021"
"clingen","UMBRALISIB","Oncology",FALSE,NA,NA,0,"Clingen","Rare mendelian","02/05/2021"
"clingen","GEMTUZUMAB  OZOGAMICIN","Oncology",FALSE,NA,NA,0,"Clingen","Rare mendelian","5/17/2000"
"clingen","DURVALUMAB","Oncology",FALSE,NA,NA,0,"Clingen","Rare mendelian","05/01/2017"
"clingen","PANOBINOSTAT","Oncology",FALSE,NA,NA,0,"Clingen","Rare mendelian","2/23/2015"
"clingen","IDELALISIB","Oncology",FALSE,NA,NA,0,"Clingen","Rare mendelian","7/23/2014"
"clingen","IDELALISIB","Oncology",FALSE,NA,NA,0,"Clingen","Rare mendelian","7/23/2014"
"clingen","OLARATUMAB","Oncology",FALSE,NA,NA,0,"Clingen","Rare mendelian","10/19/2016"
"clingen","ATEZOLIZUMAB","Oncology",FALSE,NA,NA,0,"Clingen","Rare mendelian","03/08/2019"
"clingen","ATEZOLIZUMAB","Oncology",FALSE,NA,NA,0,"Clingen","Rare mendelian","4/17/2017"
"clingen","ATEZOLIZUMAB","Oncology",FALSE,NA,NA,0,"Clingen","Rare mendelian","5/18/2016"
"clingen","VINCRISTINE SULFATE LIPOSOMAL","Oncology",FALSE,NA,NA,0,"Clingen","Rare mendelian","08/09/2012"
"clingen","FLUDARABINE  PHOSPHATE","Oncology",FALSE,NA,NA,0,"Clingen","Rare mendelian","12/18/2008"
"clingen","FLUDARABINE  PHOSPHATE","Oncology",FALSE,NA,NA,0,"Clingen","Rare mendelian","12/18/2008"
"clingen","GEFITINIB","Oncology",FALSE,TRUE,TRUE,0.607930797611621,"Clingen","Rare mendelian","05/05/2003"
"crispr","CELECOXIB","Oncology",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)","12/23/1999"
"crispr","BEVACIZUMAB","Oncology",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)","2/22/2008"
"crispr","NIVOLUMAB","Oncology",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)","8/16/2018"
"crispr","NIVOLUMAB","Oncology",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)","9/22/2017"
"crispr","ROMIDEPSIN","Oncology",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)","6/16/2011"
"crispr","TOSITUMOMAB AND IODINE I 131 TOSITUMOMAB","Oncology",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)","12/22/2004"
"crispr","DUVELISIB","Oncology",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)","9/24/2018"
"crispr","PEMBROLIZUMAB","Oncology",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)","6/17/2019"
"crispr","PEMBROLIZUMAB","Oncology",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)","9/22/2017"
"crispr","PEMBROLIZUMAB","Oncology",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)","9/22/2017"
"crispr","UMBRALISIB","Oncology",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)","02/05/2021"
"crispr","UMBRALISIB","Oncology",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)","02/05/2021"
"crispr","GEMTUZUMAB  OZOGAMICIN","Oncology",FALSE,TRUE,NA,0,"Project Score","Functional genomics (cancer)","5/17/2000"
"crispr","DURVALUMAB","Oncology",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)","05/01/2017"
"crispr","PANOBINOSTAT","Oncology",FALSE,TRUE,NA,0,"Project Score","Functional genomics (cancer)","2/23/2015"
"crispr","IDELALISIB","Oncology",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)","7/23/2014"
"crispr","IDELALISIB","Oncology",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)","7/23/2014"
"crispr","OLARATUMAB","Oncology",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)","10/19/2016"
"crispr","ATEZOLIZUMAB","Oncology",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)","03/08/2019"
"crispr","ATEZOLIZUMAB","Oncology",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)","4/17/2017"
"crispr","ATEZOLIZUMAB","Oncology",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)","5/18/2016"
"crispr","VINCRISTINE SULFATE LIPOSOMAL","Oncology",FALSE,NA,NA,0,"Project Score","Functional genomics (cancer)","08/09/2012"
"crispr","FLUDARABINE  PHOSPHATE","Oncology",FALSE,TRUE,TRUE,0.272893447809083,"Project Score","Functional genomics (cancer)","12/18/2008"
"crispr","FLUDARABINE  PHOSPHATE","Oncology",FALSE,TRUE,TRUE,0.272893447809083,"Project Score","Functional genomics (cancer)","12/18/2008"
"crispr","GEFITINIB","Oncology",FALSE,TRUE,TRUE,0.378816878261741,"Project Score","Functional genomics (cancer)","05/05/2003"
"eva","CELECOXIB","Oncology",FALSE,NA,NA,0,"ClinVar","Rare mendelian","12/23/1999"
"eva","BEVACIZUMAB","Oncology",FALSE,NA,NA,0,"ClinVar","Rare mendelian","2/22/2008"
"eva","NIVOLUMAB","Oncology",FALSE,NA,NA,0,"ClinVar","Rare mendelian","8/16/2018"
"eva","NIVOLUMAB","Oncology",FALSE,NA,NA,0,"ClinVar","Rare mendelian","9/22/2017"
"eva","ROMIDEPSIN","Oncology",FALSE,NA,NA,0,"ClinVar","Rare mendelian","6/16/2011"
"eva","TOSITUMOMAB AND IODINE I 131 TOSITUMOMAB","Oncology",FALSE,NA,NA,0,"ClinVar","Rare mendelian","12/22/2004"
"eva","DUVELISIB","Oncology",FALSE,NA,NA,0,"ClinVar","Rare mendelian","9/24/2018"
"eva","PEMBROLIZUMAB","Oncology",FALSE,NA,NA,0,"ClinVar","Rare mendelian","6/17/2019"
"eva","PEMBROLIZUMAB","Oncology",FALSE,NA,NA,0,"ClinVar","Rare mendelian","9/22/2017"
"eva","PEMBROLIZUMAB","Oncology",FALSE,NA,NA,0,"ClinVar","Rare mendelian","9/22/2017"
"eva","UMBRALISIB","Oncology",FALSE,NA,NA,0,"ClinVar","Rare mendelian","02/05/2021"
"eva","UMBRALISIB","Oncology",FALSE,NA,NA,0,"ClinVar","Rare mendelian","02/05/2021"
"eva","GEMTUZUMAB  OZOGAMICIN","Oncology",FALSE,NA,NA,0,"ClinVar","Rare mendelian","5/17/2000"
"eva","DURVALUMAB","Oncology",FALSE,NA,NA,0,"ClinVar","Rare mendelian","05/01/2017"
"eva","PANOBINOSTAT","Oncology",FALSE,NA,NA,0,"ClinVar","Rare mendelian","2/23/2015"
"eva","IDELALISIB","Oncology",FALSE,NA,NA,0,"ClinVar","Rare mendelian","7/23/2014"
"eva","IDELALISIB","Oncology",FALSE,NA,NA,0,"ClinVar","Rare mendelian","7/23/2014"
"eva","OLARATUMAB","Oncology",FALSE,TRUE,NA,0,"ClinVar","Rare mendelian","10/19/2016"
"eva","ATEZOLIZUMAB","Oncology",FALSE,NA,NA,0,"ClinVar","Rare mendelian","03/08/2019"
"eva","ATEZOLIZUMAB","Oncology",FALSE,NA,NA,0,"ClinVar","Rare mendelian","4/17/2017"
"eva","ATEZOLIZUMAB","Oncology",FALSE,NA,NA,0,"ClinVar","Rare mendelian","5/18/2016"
"eva","VINCRISTINE SULFATE LIPOSOMAL","Oncology",FALSE,NA,NA,0,"ClinVar","Rare mendelian","08/09/2012"
"eva","FLUDARABINE  PHOSPHATE","Oncology",FALSE,TRUE,NA,0,"ClinVar","Rare mendelian","12/18/2008"
"eva","FLUDARABINE  PHOSPHATE","Oncology",FALSE,TRUE,NA,0,"ClinVar","Rare mendelian","12/18/2008"
"eva","GEFITINIB","Oncology",FALSE,TRUE,TRUE,0.823172073899336,"ClinVar","Rare mendelian","05/05/2003"
"eva_somatic","CELECOXIB","Oncology",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic","12/23/1999"
"eva_somatic","BEVACIZUMAB","Oncology",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic","2/22/2008"
"eva_somatic","NIVOLUMAB","Oncology",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic","8/16/2018"
"eva_somatic","NIVOLUMAB","Oncology",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic","9/22/2017"
"eva_somatic","ROMIDEPSIN","Oncology",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic","6/16/2011"
"eva_somatic","TOSITUMOMAB AND IODINE I 131 TOSITUMOMAB","Oncology",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic","12/22/2004"
"eva_somatic","DUVELISIB","Oncology",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic","9/24/2018"
"eva_somatic","PEMBROLIZUMAB","Oncology",FALSE,TRUE,NA,0,"ClinVar (Somatic)","Somatic","6/17/2019"
"eva_somatic","PEMBROLIZUMAB","Oncology",FALSE,TRUE,NA,0,"ClinVar (Somatic)","Somatic","9/22/2017"
"eva_somatic","PEMBROLIZUMAB","Oncology",FALSE,TRUE,NA,0,"ClinVar (Somatic)","Somatic","9/22/2017"
"eva_somatic","UMBRALISIB","Oncology",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic","02/05/2021"
"eva_somatic","UMBRALISIB","Oncology",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic","02/05/2021"
"eva_somatic","GEMTUZUMAB  OZOGAMICIN","Oncology",FALSE,TRUE,NA,0,"ClinVar (Somatic)","Somatic","5/17/2000"
"eva_somatic","DURVALUMAB","Oncology",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic","05/01/2017"
"eva_somatic","PANOBINOSTAT","Oncology",FALSE,TRUE,TRUE,0.425551558328135,"ClinVar (Somatic)","Somatic","2/23/2015"
"eva_somatic","IDELALISIB","Oncology",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic","7/23/2014"
"eva_somatic","IDELALISIB","Oncology",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic","7/23/2014"
"eva_somatic","OLARATUMAB","Oncology",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic","10/19/2016"
"eva_somatic","ATEZOLIZUMAB","Oncology",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic","03/08/2019"
"eva_somatic","ATEZOLIZUMAB","Oncology",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic","4/17/2017"
"eva_somatic","ATEZOLIZUMAB","Oncology",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic","5/18/2016"
"eva_somatic","VINCRISTINE SULFATE LIPOSOMAL","Oncology",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic","08/09/2012"
"eva_somatic","FLUDARABINE  PHOSPHATE","Oncology",FALSE,TRUE,NA,0,"ClinVar (Somatic)","Somatic","12/18/2008"
"eva_somatic","FLUDARABINE  PHOSPHATE","Oncology",FALSE,TRUE,NA,0,"ClinVar (Somatic)","Somatic","12/18/2008"
"eva_somatic","GEFITINIB","Oncology",FALSE,TRUE,TRUE,0.900195720739544,"ClinVar (Somatic)","Somatic","05/05/2003"
"impc","CELECOXIB","Oncology",FALSE,NA,NA,0,"Mouse model (IMPC)","Mouse model","12/23/1999"
"impc","BEVACIZUMAB","Oncology",FALSE,NA,NA,0,"Mouse model (IMPC)","Mouse model","2/22/2008"
"impc","NIVOLUMAB","Oncology",FALSE,NA,NA,0,"Mouse model (IMPC)","Mouse model","8/16/2018"
"impc","NIVOLUMAB","Oncology",FALSE,NA,NA,0,"Mouse model (IMPC)","Mouse model","9/22/2017"
"impc","ROMIDEPSIN","Oncology",FALSE,TRUE,NA,0,"Mouse model (IMPC)","Mouse model","6/16/2011"
"impc","TOSITUMOMAB AND IODINE I 131 TOSITUMOMAB","Oncology",FALSE,NA,TRUE,0,"Mouse model (IMPC)","Mouse model","12/22/2004"
"impc","DUVELISIB","Oncology",FALSE,NA,TRUE,0,"Mouse model (IMPC)","Mouse model","9/24/2018"
"impc","PEMBROLIZUMAB","Oncology",FALSE,TRUE,NA,0,"Mouse model (IMPC)","Mouse model","6/17/2019"
"impc","PEMBROLIZUMAB","Oncology",FALSE,TRUE,NA,0,"Mouse model (IMPC)","Mouse model","9/22/2017"
"impc","PEMBROLIZUMAB","Oncology",FALSE,TRUE,NA,0,"Mouse model (IMPC)","Mouse model","9/22/2017"
"impc","UMBRALISIB","Oncology",FALSE,TRUE,TRUE,0,"Mouse model (IMPC)","Mouse model","02/05/2021"
"impc","UMBRALISIB","Oncology",FALSE,TRUE,TRUE,0,"Mouse model (IMPC)","Mouse model","02/05/2021"
"impc","GEMTUZUMAB  OZOGAMICIN","Oncology",FALSE,TRUE,TRUE,0.279952132300151,"Mouse model (IMPC)","Mouse model","5/17/2000"
"impc","DURVALUMAB","Oncology",FALSE,NA,NA,0,"Mouse model (IMPC)","Mouse model","05/01/2017"
"impc","PANOBINOSTAT","Oncology",FALSE,TRUE,NA,0,"Mouse model (IMPC)","Mouse model","2/23/2015"
"impc","IDELALISIB","Oncology",FALSE,TRUE,TRUE,0.599260691219683,"Mouse model (IMPC)","Mouse model","7/23/2014"
"impc","IDELALISIB","Oncology",FALSE,TRUE,TRUE,0.599260691219683,"Mouse model (IMPC)","Mouse model","7/23/2014"
"impc","OLARATUMAB","Oncology",FALSE,TRUE,NA,0,"Mouse model (IMPC)","Mouse model","10/19/2016"
"impc","ATEZOLIZUMAB","Oncology",FALSE,NA,NA,0,"Mouse model (IMPC)","Mouse model","03/08/2019"
"impc","ATEZOLIZUMAB","Oncology",FALSE,NA,NA,0,"Mouse model (IMPC)","Mouse model","4/17/2017"
"impc","ATEZOLIZUMAB","Oncology",FALSE,NA,NA,0,"Mouse model (IMPC)","Mouse model","5/18/2016"
"impc","VINCRISTINE SULFATE LIPOSOMAL","Oncology",FALSE,NA,NA,0,"Mouse model (IMPC)","Mouse model","08/09/2012"
"impc","FLUDARABINE  PHOSPHATE","Oncology",FALSE,TRUE,TRUE,0.279040236103734,"Mouse model (IMPC)","Mouse model","12/18/2008"
"impc","FLUDARABINE  PHOSPHATE","Oncology",FALSE,TRUE,TRUE,0.279040236103734,"Mouse model (IMPC)","Mouse model","12/18/2008"
"impc","GEFITINIB","Oncology",FALSE,TRUE,NA,0,"Mouse model (IMPC)","Mouse model","05/05/2003"
"intogen","CELECOXIB","Oncology",FALSE,NA,NA,0,"IntOgen","Somatic","12/23/1999"
"intogen","BEVACIZUMAB","Oncology",FALSE,NA,NA,0,"IntOgen","Somatic","2/22/2008"
"intogen","NIVOLUMAB","Oncology",FALSE,NA,NA,0,"IntOgen","Somatic","8/16/2018"
"intogen","NIVOLUMAB","Oncology",FALSE,NA,NA,0,"IntOgen","Somatic","9/22/2017"
"intogen","ROMIDEPSIN","Oncology",FALSE,NA,NA,0,"IntOgen","Somatic","6/16/2011"
"intogen","TOSITUMOMAB AND IODINE I 131 TOSITUMOMAB","Oncology",FALSE,NA,NA,0,"IntOgen","Somatic","12/22/2004"
"intogen","DUVELISIB","Oncology",FALSE,NA,NA,0,"IntOgen","Somatic","9/24/2018"
"intogen","PEMBROLIZUMAB","Oncology",FALSE,NA,NA,0,"IntOgen","Somatic","6/17/2019"
"intogen","PEMBROLIZUMAB","Oncology",FALSE,NA,NA,0,"IntOgen","Somatic","9/22/2017"
"intogen","PEMBROLIZUMAB","Oncology",FALSE,NA,NA,0,"IntOgen","Somatic","9/22/2017"
"intogen","UMBRALISIB","Oncology",FALSE,NA,NA,0,"IntOgen","Somatic","02/05/2021"
"intogen","UMBRALISIB","Oncology",FALSE,NA,NA,0,"IntOgen","Somatic","02/05/2021"
"intogen","GEMTUZUMAB  OZOGAMICIN","Oncology",FALSE,TRUE,NA,0,"IntOgen","Somatic","5/17/2000"
"intogen","DURVALUMAB","Oncology",FALSE,NA,NA,0,"IntOgen","Somatic","05/01/2017"
"intogen","PANOBINOSTAT","Oncology",FALSE,TRUE,NA,0,"IntOgen","Somatic","2/23/2015"
"intogen","IDELALISIB","Oncology",FALSE,NA,NA,0,"IntOgen","Somatic","7/23/2014"
"intogen","IDELALISIB","Oncology",FALSE,NA,NA,0,"IntOgen","Somatic","7/23/2014"
"intogen","OLARATUMAB","Oncology",FALSE,TRUE,NA,0,"IntOgen","Somatic","10/19/2016"
"intogen","ATEZOLIZUMAB","Oncology",FALSE,NA,NA,0,"IntOgen","Somatic","03/08/2019"
"intogen","ATEZOLIZUMAB","Oncology",FALSE,NA,NA,0,"IntOgen","Somatic","4/17/2017"
"intogen","ATEZOLIZUMAB","Oncology",FALSE,NA,NA,0,"IntOgen","Somatic","5/18/2016"
"intogen","VINCRISTINE SULFATE LIPOSOMAL","Oncology",FALSE,NA,NA,0,"IntOgen","Somatic","08/09/2012"
"intogen","FLUDARABINE  PHOSPHATE","Oncology",FALSE,TRUE,NA,0,"IntOgen","Somatic","12/18/2008"
"intogen","FLUDARABINE  PHOSPHATE","Oncology",FALSE,TRUE,NA,0,"IntOgen","Somatic","12/18/2008"
"intogen","GEFITINIB","Oncology",FALSE,TRUE,TRUE,0.850675779255117,"IntOgen","Somatic","05/05/2003"
"progeny","CELECOXIB","Oncology",FALSE,NA,NA,0,"Progeny","Functional genomics (cancer)","12/23/1999"
"progeny","BEVACIZUMAB","Oncology",FALSE,NA,NA,0,"Progeny","Functional genomics (cancer)","2/22/2008"
"progeny","NIVOLUMAB","Oncology",FALSE,NA,NA,0,"Progeny","Functional genomics (cancer)","8/16/2018"
"progeny","NIVOLUMAB","Oncology",FALSE,NA,NA,0,"Progeny","Functional genomics (cancer)","9/22/2017"
"progeny","ROMIDEPSIN","Oncology",FALSE,NA,NA,0,"Progeny","Functional genomics (cancer)","6/16/2011"
"progeny","TOSITUMOMAB AND IODINE I 131 TOSITUMOMAB","Oncology",FALSE,NA,NA,0,"Progeny","Functional genomics (cancer)","12/22/2004"
"progeny","DUVELISIB","Oncology",FALSE,NA,NA,0,"Progeny","Functional genomics (cancer)","9/24/2018"
"progeny","PEMBROLIZUMAB","Oncology",FALSE,NA,NA,0,"Progeny","Functional genomics (cancer)","6/17/2019"
"progeny","PEMBROLIZUMAB","Oncology",FALSE,NA,NA,0,"Progeny","Functional genomics (cancer)","9/22/2017"
"progeny","PEMBROLIZUMAB","Oncology",FALSE,NA,NA,0,"Progeny","Functional genomics (cancer)","9/22/2017"
"progeny","UMBRALISIB","Oncology",FALSE,NA,NA,0,"Progeny","Functional genomics (cancer)","02/05/2021"
"progeny","UMBRALISIB","Oncology",FALSE,NA,NA,0,"Progeny","Functional genomics (cancer)","02/05/2021"
"progeny","GEMTUZUMAB  OZOGAMICIN","Oncology",FALSE,NA,NA,0,"Progeny","Functional genomics (cancer)","5/17/2000"
"progeny","DURVALUMAB","Oncology",FALSE,NA,NA,0,"Progeny","Functional genomics (cancer)","05/01/2017"
"progeny","PANOBINOSTAT","Oncology",FALSE,NA,NA,0,"Progeny","Functional genomics (cancer)","2/23/2015"
"progeny","IDELALISIB","Oncology",FALSE,NA,NA,0,"Progeny","Functional genomics (cancer)","7/23/2014"
"progeny","IDELALISIB","Oncology",FALSE,NA,NA,0,"Progeny","Functional genomics (cancer)","7/23/2014"
"progeny","OLARATUMAB","Oncology",FALSE,NA,NA,0,"Progeny","Functional genomics (cancer)","10/19/2016"
