"datasourceId","Drug_name","TA","noTarget","interactionAssociation","phenotypeAssociation","score","datasourceName","datasourceType","Year"
"cancer_biomarkers","EPTINEZUMAB","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2020
"cancer_biomarkers","SETMELANOTIDE","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2020
"cancer_biomarkers","SELPERCATINIB","Oncology",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2020
"cancer_biomarkers","PEMIGATINIB","Oncology",FALSE,TRUE,TRUE,0.607930797611621,"Cancer Biomarkers (CGI)","Somatic",2020
"cancer_biomarkers","DECITABINE","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2020
"cancer_biomarkers","CAPMATINIB","Oncology",FALSE,TRUE,TRUE,0.919067987742997,"Cancer Biomarkers (CGI)","Somatic",2020
"cancer_biomarkers","PRALSETINIB","Oncology",FALSE,TRUE,TRUE,0.906661236771331,"Cancer Biomarkers (CGI)","Somatic",2020
"cancer_biomarkers","SOMAPACITAN","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2020
"cancer_biomarkers","RISDIPLAM","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2020
"cancer_biomarkers","VILTOLARSEN","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2020
"cancer_biomarkers","RIPRETINIB","Oncology",FALSE,TRUE,TRUE,0.971735321876137,"Cancer Biomarkers (CGI)","Somatic",2020
"cancer_biomarkers","AVAPRITINIB","Oncology",FALSE,TRUE,TRUE,0.971735321876137,"Cancer Biomarkers (CGI)","Somatic",2020
"cancer_gene_census","VIBEGRON","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","TRIHEPTANOIN","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","TEPROTUMUMAB","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","REMDESIVIR","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","PSMA-11 GA-68","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","OLICERIDINE","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","ODESIVIMAB","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","NIFURTIMOX","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","NAXITAMAB","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","MAFTIVIMAB","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","LURBINECTEDIN","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","LUMASIRAN","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","LONAFARNIB","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","LACTITOL","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","INEBILIZUMAB","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","FOSTEMSAVIR","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","FLUOROESTRADIOL F-18","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","FLORTAUCIPIR F-18","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","COPPER DOTATATE CU-64","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","BEROTRALSTAT","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","BEMPEDOIC ACID","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","BEMPEDOIC ACID","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","ATOLTIVIMAB","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","ARTESUNATE","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","ANSUVIMAB","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","AMISULPRIDE","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","ABAMETAPIR","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","RIMEGEPANT","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","OZANIMOD","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","CLASCOTERONE","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","CEDAZURIDINE","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","TAZEMETOSTAT","Oncology",FALSE,NA,TRUE,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","TAFASITAMAB","Oncology",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","SATRALIZUMAB","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","REMIMAZOLAM","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","ISATUXIMAB","Oncology",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","TIRBANIBULIN","Other indication",FALSE,TRUE,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","SELUMETINIB","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","OPICAPONE","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","RELUGOLIX","Oncology",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","SACITUZUMAB GOVITECAN","Oncology",FALSE,TRUE,TRUE,0.379956748507263,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","SACITUZUMAB GOVITECAN","Oncology",FALSE,TRUE,TRUE,0.379956748507263,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","OSILODROSTAT","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","TUCATINIB","Oncology",FALSE,TRUE,TRUE,0.455948098208716,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","MARGETUXIMAB","Oncology",FALSE,TRUE,TRUE,0.455948098208716,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","BELANTAMAB MAFODOTIN","Oncology",FALSE,TRUE,TRUE,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","EPTINEZUMAB","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","SETMELANOTIDE","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","SELPERCATINIB","Oncology",FALSE,TRUE,TRUE,0.455948098208716,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","PEMIGATINIB","Oncology",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","DECITABINE","Other indication",FALSE,TRUE,TRUE,0.607930797611621,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","CAPMATINIB","Oncology",FALSE,TRUE,TRUE,0.88402882441722,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","PRALSETINIB","Oncology",FALSE,TRUE,TRUE,0.912789439408395,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","SOMAPACITAN","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","RISDIPLAM","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","VILTOLARSEN","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","RIPRETINIB","Oncology",FALSE,TRUE,TRUE,0.607930797611621,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","AVAPRITINIB","Oncology",FALSE,TRUE,TRUE,0.607930797611621,"CGC (COSMIC)","Somatic",2020
"clingen","VIBEGRON","Other indication",FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","TRIHEPTANOIN","No human target",TRUE,NA,NA,NA,"Clingen","Rare mendelian",2020
"clingen","TEPROTUMUMAB","Other indication",FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","REMDESIVIR","No human target",TRUE,NA,NA,NA,"Clingen","Rare mendelian",2020
"clingen","PSMA-11 GA-68","No human target",TRUE,NA,NA,NA,"Clingen","Rare mendelian",2020
"clingen","OLICERIDINE","Other indication",FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","ODESIVIMAB","No human target",TRUE,NA,NA,NA,"Clingen","Rare mendelian",2020
"clingen","NIFURTIMOX","No human target",TRUE,NA,NA,NA,"Clingen","Rare mendelian",2020
"clingen","NAXITAMAB","No human target",TRUE,NA,NA,NA,"Clingen","Rare mendelian",2020
"clingen","MAFTIVIMAB","No human target",TRUE,NA,NA,NA,"Clingen","Rare mendelian",2020
"clingen","LURBINECTEDIN","No human target",TRUE,NA,NA,NA,"Clingen","Rare mendelian",2020
"clingen","LUMASIRAN","Other indication",FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","LONAFARNIB","Other indication",FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","LACTITOL","No human target",TRUE,NA,NA,NA,"Clingen","Rare mendelian",2020
"clingen","INEBILIZUMAB","Other indication",FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","FOSTEMSAVIR","No human target",TRUE,NA,NA,NA,"Clingen","Rare mendelian",2020
"clingen","FLUOROESTRADIOL F-18","No human target",TRUE,NA,NA,NA,"Clingen","Rare mendelian",2020
"clingen","FLORTAUCIPIR F-18","No human target",TRUE,NA,NA,NA,"Clingen","Rare mendelian",2020
"clingen","COPPER DOTATATE CU-64","No human target",TRUE,NA,NA,NA,"Clingen","Rare mendelian",2020
"clingen","BEROTRALSTAT","Other indication",FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","BEMPEDOIC ACID","Other indication",FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","BEMPEDOIC ACID","Other indication",FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","ATOLTIVIMAB","No human target",TRUE,NA,NA,NA,"Clingen","Rare mendelian",2020
"clingen","ARTESUNATE","No human target",TRUE,NA,NA,NA,"Clingen","Rare mendelian",2020
"clingen","ANSUVIMAB","No human target",TRUE,NA,NA,NA,"Clingen","Rare mendelian",2020
"clingen","AMISULPRIDE","Other indication",FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","ABAMETAPIR","No human target",TRUE,NA,NA,NA,"Clingen","Rare mendelian",2020
"clingen","RIMEGEPANT","Other indication",FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","OZANIMOD","Other indication",FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","CLASCOTERONE","Other indication",FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","CEDAZURIDINE","Other indication",FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","TAZEMETOSTAT","Oncology",FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","TAFASITAMAB","Oncology",FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","SATRALIZUMAB","Other indication",FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","REMIMAZOLAM","Other indication",FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","ISATUXIMAB","Oncology",FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","TIRBANIBULIN","Other indication",FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","SELUMETINIB","Other indication",FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","OPICAPONE","Other indication",FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","RELUGOLIX","Oncology",FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","SACITUZUMAB GOVITECAN","Oncology",FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","SACITUZUMAB GOVITECAN","Oncology",FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","OSILODROSTAT","Other indication",FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","TUCATINIB","Oncology",FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","MARGETUXIMAB","Oncology",FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","BELANTAMAB MAFODOTIN","Oncology",FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","EPTINEZUMAB","Other indication",FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","SETMELANOTIDE","Other indication",FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","SELPERCATINIB","Oncology",FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","PEMIGATINIB","Oncology",FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","DECITABINE","Other indication",FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","CAPMATINIB","Oncology",FALSE,TRUE,NA,0,"Clingen","Rare mendelian",2020
"clingen","PRALSETINIB","Oncology",FALSE,TRUE,NA,0,"Clingen","Rare mendelian",2020
"clingen","SOMAPACITAN","Other indication",FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","RISDIPLAM","Other indication",FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","VILTOLARSEN","Other indication",FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","RIPRETINIB","Oncology",FALSE,TRUE,TRUE,0.607930797611621,"Clingen","Rare mendelian",2020
"clingen","AVAPRITINIB","Oncology",FALSE,TRUE,TRUE,0.607930797611621,"Clingen","Rare mendelian",2020
"eva","VIBEGRON","Other indication",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2020
"eva","TRIHEPTANOIN","No human target",TRUE,NA,NA,NA,"ClinVar","Rare mendelian",2020
"eva","TEPROTUMUMAB","Other indication",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2020
"eva","REMDESIVIR","No human target",TRUE,NA,NA,NA,"ClinVar","Rare mendelian",2020
"eva","PSMA-11 GA-68","No human target",TRUE,NA,NA,NA,"ClinVar","Rare mendelian",2020
"eva","OLICERIDINE","Other indication",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2020
"eva","ODESIVIMAB","No human target",TRUE,NA,NA,NA,"ClinVar","Rare mendelian",2020
"eva","NIFURTIMOX","No human target",TRUE,NA,NA,NA,"ClinVar","Rare mendelian",2020
"eva","NAXITAMAB","No human target",TRUE,NA,NA,NA,"ClinVar","Rare mendelian",2020
"eva","MAFTIVIMAB","No human target",TRUE,NA,NA,NA,"ClinVar","Rare mendelian",2020
"eva","LURBINECTEDIN","No human target",TRUE,NA,NA,NA,"ClinVar","Rare mendelian",2020
"eva","LUMASIRAN","Other indication",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2020
"eva","LONAFARNIB","Other indication",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2020
"eva","LACTITOL","No human target",TRUE,NA,NA,NA,"ClinVar","Rare mendelian",2020
"eva","INEBILIZUMAB","Other indication",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2020
"eva","FOSTEMSAVIR","No human target",TRUE,NA,NA,NA,"ClinVar","Rare mendelian",2020
"eva","FLUOROESTRADIOL F-18","No human target",TRUE,NA,NA,NA,"ClinVar","Rare mendelian",2020
"eva","FLORTAUCIPIR F-18","No human target",TRUE,NA,NA,NA,"ClinVar","Rare mendelian",2020
"eva","COPPER DOTATATE CU-64","No human target",TRUE,NA,NA,NA,"ClinVar","Rare mendelian",2020
"eva","BEROTRALSTAT","Other indication",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2020
"eva","BEMPEDOIC ACID","Other indication",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2020
"eva","BEMPEDOIC ACID","Other indication",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2020
"eva","ATOLTIVIMAB","No human target",TRUE,NA,NA,NA,"ClinVar","Rare mendelian",2020
"eva","ARTESUNATE","No human target",TRUE,NA,NA,NA,"ClinVar","Rare mendelian",2020
"eva","ANSUVIMAB","No human target",TRUE,NA,NA,NA,"ClinVar","Rare mendelian",2020
"eva","AMISULPRIDE","Other indication",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2020
"eva","ABAMETAPIR","No human target",TRUE,NA,NA,NA,"ClinVar","Rare mendelian",2020
"eva","RIMEGEPANT","Other indication",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2020
"eva","OZANIMOD","Other indication",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2020
"eva","CLASCOTERONE","Other indication",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2020
"eva","CEDAZURIDINE","Other indication",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2020
"eva","TAZEMETOSTAT","Oncology",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2020
"eva","TAFASITAMAB","Oncology",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2020
"eva","SATRALIZUMAB","Other indication",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2020
"eva","REMIMAZOLAM","Other indication",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2020
"eva","ISATUXIMAB","Oncology",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2020
"eva","TIRBANIBULIN","Other indication",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2020
"eva","SELUMETINIB","Other indication",FALSE,NA,TRUE,0,"ClinVar","Rare mendelian",2020
"eva","OPICAPONE","Other indication",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2020
"eva","RELUGOLIX","Oncology",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2020
"eva","SACITUZUMAB GOVITECAN","Oncology",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2020
"eva","SACITUZUMAB GOVITECAN","Oncology",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2020
"eva","OSILODROSTAT","Other indication",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2020
"eva","TUCATINIB","Oncology",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2020
"eva","MARGETUXIMAB","Oncology",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2020
"eva","BELANTAMAB MAFODOTIN","Oncology",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2020
"eva","EPTINEZUMAB","Other indication",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2020
"eva","SETMELANOTIDE","Other indication",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2020
"eva","SELPERCATINIB","Oncology",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2020
"eva","PEMIGATINIB","Oncology",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2020
"eva","DECITABINE","Other indication",FALSE,NA,NA,0,"ClinVar","Rare mendelian",2020
"eva","CAPMATINIB","Oncology",FALSE,TRUE,NA,0,"ClinVar","Rare mendelian",2020
"eva","PRALSETINIB","Oncology",FALSE,TRUE,NA,0,"ClinVar","Rare mendelian",2020
"eva","SOMAPACITAN","Other indication",FALSE,TRUE,TRUE,0.821783459049014,"ClinVar","Rare mendelian",2020
"eva","RISDIPLAM","Other indication",FALSE,TRUE,TRUE,0.503569344021626,"ClinVar","Rare mendelian",2020
"eva","VILTOLARSEN","Other indication",FALSE,TRUE,TRUE,0.949334027862068,"ClinVar","Rare mendelian",2020
"eva","RIPRETINIB","Oncology",FALSE,TRUE,TRUE,0.908678851471089,"ClinVar","Rare mendelian",2020
"eva","AVAPRITINIB","Oncology",FALSE,TRUE,TRUE,0.908678851471089,"ClinVar","Rare mendelian",2020
"eva_somatic","VIBEGRON","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","TRIHEPTANOIN","No human target",TRUE,NA,NA,NA,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","TEPROTUMUMAB","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","REMDESIVIR","No human target",TRUE,NA,NA,NA,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","PSMA-11 GA-68","No human target",TRUE,NA,NA,NA,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","OLICERIDINE","Other indication",FALSE,NA,NA,0,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","ODESIVIMAB","No human target",TRUE,NA,NA,NA,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","NIFURTIMOX","No human target",TRUE,NA,NA,NA,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","NAXITAMAB","No human target",TRUE,NA,NA,NA,"ClinVar (Somatic)","Somatic",2020
"eva_somatic","MAFTIVIMAB","No human target",TRUE,NA,NA,NA,"ClinVar (Somatic)","Somatic",2020
