"datasourceId","Drug_name","TA","noTarget","interactionAssociation","phenotypeAssociation","score","datasourceName","datasourceType","Year","Brand_name","Drug_name_original"
"cancer_biomarkers","COBIMETINIB","Oncology",FALSE,TRUE,TRUE,0.928566906455679,"Cancer Biomarkers (CGI)","Somatic",2015,"Cotellic","Cobimetinib"
"cancer_biomarkers","INSULIN DEGLUDEC","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2015,"Tresiba","Insulin degludec"
"cancer_biomarkers","OSIMERTINIB","Oncology",FALSE,TRUE,TRUE,0.968836966996368,"Cancer Biomarkers (CGI)","Somatic",2015,"Tagrisso","Osimertinib"
"cancer_biomarkers","NECITUMUMAB","Oncology",FALSE,TRUE,TRUE,0.968836966996368,"Cancer Biomarkers (CGI)","Somatic",2015,"Portrazza","Necitumumab"
"cancer_gene_census","VORAPAXAR","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2014,"Zontivity","Vorapaxar"
"cancer_gene_census","VORAPAXAR","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2014,"Zontivity","Vorapaxar"
"cancer_gene_census","URIDINE","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2015,"Xuriden","Uridine"
"cancer_gene_census","TRIFLURIDINE","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2015,"Lonsurf","Tipiracil; trifluridine"
"cancer_gene_census","TRABECTEDIN","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2015,"Yondelis","Trabectedin"
"cancer_gene_census","TRABECTEDIN","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2015,"Yondelis","Trabectedin"
"cancer_gene_census","TIPIRACIL","Oncology",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2015,"Lonsurf","Tipiracil; trifluridine"
"cancer_gene_census","TENOFOVIR","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2015,"Genvoya","Elvitegravir; cobicistat; emtricitabine; tenofovir"
"cancer_gene_census","TEDIZOLID","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2014,"Sivextro","Tedizolid"
"cancer_gene_census","TAZOBACTAM","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2014,"Zerbaxa","Ceftolozane; tazobactam"
"cancer_gene_census","TAVABOROLE","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2014,"Kerydin","Tavaborole"
"cancer_gene_census","TASIMELTEON","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2014,"Hetlioz","Tasimelteon"
"cancer_gene_census","SULFUR HEXAFLUORIDE LIPID-TYPE A MICROSPHERES","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2014,"Lumason","Sulfur hexafluoride lipid-type A microspheres"
"cancer_gene_census","SUGAMMADEX","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2015,"Bridion","Sugammadex"
"cancer_gene_census","SOFOSBUVIR","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2014,"Harvoni","Ledipasvir; sofosbuvir"
"cancer_gene_census","SELEXIPAG","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2015,"Uptravi","Selexipag"
"cancer_gene_census","SECUKINUMAB","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2015,"Cosentyx","Secukinumab"
"cancer_gene_census","SEBELIPASE ALFA","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2015,"Kanuma","Sebelipase alfa"
"cancer_gene_census","SACUBITRIL","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2015,"Entresto","Sacubitril; valsartan"
"cancer_gene_census","ROLAPITANT","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2015,"Varubi","Rolapitant"
"cancer_gene_census","RITONAVIR","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2014,"Viekira Pak","Ombitasvir; paritaprevir; dasabuvir; ritonavir"
"cancer_gene_census","PIRFENIDONE","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2014,"Esbriet","Pirfenidone"
"cancer_gene_census","PERAMIVIR","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2014,"Rapivab","Peramivir"
"cancer_gene_census","PERAMIVIR","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2014,"Rapivab","Peramivir"
"cancer_gene_census","PEMBROLIZUMAB","Oncology",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2014,"Keytruda","Pembrolizumab"
"cancer_gene_census","PEGINTERFERON BETA-1A","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2014,"Plegridy","Peginterferon beta-1A"
"cancer_gene_census","PATIROMER SORBITEX","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2015,"Veltassa","Patiromer sorbitex"
"cancer_gene_census","PARITAPREVIR","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2014,"Viekira Pak","Ombitasvir; paritaprevir; dasabuvir; ritonavir"
"cancer_gene_census","PALONOSETRON","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2014,"Akynzeo","Netupitant; palonosetron"
"cancer_gene_census","ORITAVANCIN","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2014,"Orbactiv","Oritavancin"
"cancer_gene_census","OMBITASVIR","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2014,"Viekira Pak","Ombitasvir; paritaprevir; dasabuvir; ritonavir"
"cancer_gene_census","NIVOLUMAB","Oncology",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2014,"Opdivo","Nivolumab"
"cancer_gene_census","NETUPITANT","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2014,"Akynzeo","Netupitant; palonosetron"
"cancer_gene_census","NALOXEGOL","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2014,"Movantik","Naloxegol"
"cancer_gene_census","MILTEFOSINE","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2014,"Impavido","Miltefosine"
"cancer_gene_census","LEDIPASVIR","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2014,"Harvoni","Ledipasvir; sofosbuvir"
"cancer_gene_census","ISAVUCONAZONIUM","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2015,"Cresemba","Isavuconazonium"
"cancer_gene_census","ISAVUCONAZONIUM","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2015,"Cresemba","Isavuconazonium"
"cancer_gene_census","IDARUCIZUMAB","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2015,"Praxbind","Idarucizumab"
"cancer_gene_census","FLORBETABEN-F18","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2014,"Neuraceq","Florbetaben-F18"
"cancer_gene_census","FLIBANSERIN","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2015,"Addyi","Flibanserin"
"cancer_gene_census","FINAFLOXACIN","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2014,"Xtoro","Finafloxacin"
"cancer_gene_census","EMTRICITABINE","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2015,"Genvoya","Elvitegravir; cobicistat; emtricitabine; tenofovir"
"cancer_gene_census","EMPAGLIFLOZIN","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2014,"Jardiance","Empagliflozin"
"cancer_gene_census","ELVITEGRAVIR","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2015,"Genvoya","Elvitegravir; cobicistat; emtricitabine; tenofovir"
"cancer_gene_census","ELUXADOLINE","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2015,"Viberzi","Eluxadoline"
"cancer_gene_census","ELOSULFASE ALFA","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2014,"Vimizim","Elosulfase alfa"
"cancer_gene_census","ELIGLUSTAT","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2014,"Cerdelga","Eliglustat"
"cancer_gene_census","EFINACONAZOLE","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2014,"Jublia","Efinaconazole"
"cancer_gene_census","DINUTUXIMAB","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2015,"Unituxin","Dinutuximab"
"cancer_gene_census","DEOXYCHOLIC ACID","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2015,"Kybella","Deoxycholic acid"
"cancer_gene_census","DASABUVIR","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2014,"Viekira Pak","Ombitasvir; paritaprevir; dasabuvir; ritonavir"
"cancer_gene_census","DAPAGLIFLOZIN","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2014,"Farxiga","Dapagliflozin"
"cancer_gene_census","DALBAVANCIN","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2014,"Dalvance","Dalbavancin"
"cancer_gene_census","DACLATASVIR","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2015,"Daklinza","Daclatasvir"
"cancer_gene_census","COBICISTAT","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2015,"Genvoya","Elvitegravir; cobicistat; emtricitabine; tenofovir"
"cancer_gene_census","CHOLIC ACID","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2015,"Cholbam","Cholic acid"
"cancer_gene_census","CHOLIC ACID","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2015,"Cholbam","Cholic acid"
