"datasourceId","drugId","therapeuticArea","noTarget","interactionAssociation","phenotypeAssociation","score","datasourceName","datasourceType","yearApproval","brandDrugName","originalDrugName"
"cancer_biomarkers","CHEMBL3301605","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2019,"Recarbrio","Cilastatin, imipenem, relebactam"
"cancer_biomarkers","CHEMBL3301594","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2020,"Rukobia","Fostemsavir"
"cancer_biomarkers","CHEMBL3301592","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2018,"Lokelma","Sodium zirconium cyclosilicate"
"cancer_biomarkers","CHEMBL3291398","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2019,"Xenleta","Lefamulin"
"cancer_biomarkers","CHEMBL3137343","Oncology",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2014,"Keytruda","Pembrolizumab"
"cancer_biomarkers","CHEMBL3137342","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2015,"Unituxin","Dinutuximab"
"cancer_biomarkers","CHEMBL3137312","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2014,"Viekira Pak","Ombitasvir, paritaprevir, dasabuvir, ritonavir"
"cancer_biomarkers","CHEMBL3137301","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2015,"Entresto","Sacubitril, valsartan"
"cancer_biomarkers","CHEMBL3127326","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2014,"Viekira Pak","Ombitasvir, paritaprevir, dasabuvir, ritonavir"
"cancer_biomarkers","CHEMBL306700","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2021,"Qelbree","Viloxazine"
"cancer_biomarkers","CHEMBL3039520","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2019,"Reyvow","Lasmiditan"
"cancer_biomarkers","CHEMBL3039514","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2016,"Zepatier","Elbasvir, grazoprevir"
"cancer_biomarkers","CHEMBL298734","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2020,"Zokinvy","Lonafarnib"
"cancer_biomarkers","CHEMBL298470","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2018,"Krintafel","Tafenoquine"
"cancer_biomarkers","CHEMBL290960","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2020,"Lampit","Nifurtimox"
"cancer_biomarkers","CHEMBL290916","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2017,"Radicava","Edaravone"
"cancer_biomarkers","CHEMBL272427","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2022,"Relyvrio","Sodium phenylbutyrate, taurursodiol"
"cancer_biomarkers","CHEMBL2443262","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2020,"Olinvyk","Oliceridine"
"cancer_biomarkers","CHEMBL243712","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2020,"Barhemsys","Amisulpride"
"cancer_biomarkers","CHEMBL2403238","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2021,"Cabenuva Kit","Cabotegravir, rilpivirine"
"cancer_biomarkers","CHEMBL238804","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2015,"Uptravi","Selexipag"
"cancer_biomarkers","CHEMBL2374220","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2014,"Harvoni","Ledipasvir, sofosbuvir"
"cancer_biomarkers","CHEMBL2364632","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2018,"Seysara","Sarecycline"
"cancer_biomarkers","CHEMBL2364612","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2017,"Vyzulta","Latanoprostene bunod"
"cancer_biomarkers","CHEMBL2364608","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2018,"Pifeltro","Doravirine"
"cancer_biomarkers","CHEMBL235668","Oncology",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2015,"Lonsurf","Tipiracil, trifluridine"
"cancer_biomarkers","CHEMBL2336071","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2019,"Mayzent","Siponimod"
"cancer_biomarkers","CHEMBL231068","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2015,"Addyi","Flibanserin"
"cancer_biomarkers","CHEMBL227875","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2019,"Pretomanid","Pretomanid"
"cancer_biomarkers","CHEMBL2219418","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2014,"Movantik","Naloxegol"
"cancer_biomarkers","CHEMBL2219415","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2013,"Dotarem","Gadoterate meglumine"
"cancer_biomarkers","CHEMBL2205807","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2020,"Xeglyze","Abametapir"
"cancer_biomarkers","CHEMBL2159122","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2015,"Viberzi","Eluxadoline"
"cancer_biomarkers","CHEMBL2135460","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2022,"Terlivaz","Terlipressin"
"cancer_biomarkers","CHEMBL2111107","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2015,"Bridion","Sugammadex"
"cancer_biomarkers","CHEMBL2110588","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2014,"Cerdelga","Eliglustat"
"cancer_biomarkers","CHEMBL2109334","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2020,"Uplizna","Inebilizumab"
"cancer_biomarkers","CHEMBL2108728","Oncology",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2018,"Asparlas","Calaspargase pegol"
"cancer_biomarkers","CHEMBL2108726","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2013,"Lymphoseek kit","Technetium TC 99m tilmanocept"
"cancer_biomarkers","CHEMBL2108726","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2013,"Lymphoseek kit","Technetium TC 99m tilmanocept"
"cancer_biomarkers","CHEMBL2108677","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2014,"Plegridy","Peginterferon beta-1A"
"cancer_biomarkers","CHEMBL2108670","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2016,"Zinplava","Bezlotoxumab"
"cancer_biomarkers","CHEMBL2108354","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2022,"Briumvi","Ublituximab"
"cancer_biomarkers","CHEMBL2108041","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2017,"Ocrevus","Ocrelizumab"
"cancer_biomarkers","CHEMBL2107840","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2015,"Veltassa","Patiromer sorbitex"
"cancer_biomarkers","CHEMBL2107826","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2020,"Gemtesa","Vibegron"
"cancer_biomarkers","CHEMBL2107825","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2018,"Biktarvy","Bictegravir, emtricitabine, tenofovir alafenamide"
"cancer_biomarkers","CHEMBL2107816","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2013,"Xofigo","Radium RA 223 dichloride"
"cancer_biomarkers","CHEMBL2105755","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2017,"Symproic","Naldemedine"
"cancer_biomarkers","CHEMBL2105689","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2013,"Luzu","Luliconazole"
"cancer_biomarkers","CHEMBL2105637","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2017,"Baxdela","Delafloxacin"
"cancer_biomarkers","CHEMBL2105395","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2013,"Osphena","Ospemifene"
"cancer_biomarkers","CHEMBL2104415","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2018,"Moxidectin","Moxidectin"
"cancer_biomarkers","CHEMBL2103877","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2014,"Jublia","Efinaconazole"
"cancer_biomarkers","CHEMBL2103872","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2014,"Zerbaxa","Ceftolozane, tazobactam"
"cancer_biomarkers","CHEMBL2103867","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2017,"Trulance","Plecanatide"
"cancer_biomarkers","CHEMBL2095208","No human target",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2015,"Genvoya","Elvitegravir, cobicistat, emtricitabine, tenofovir"
"cancer_biomarkers","CHEMBL2079130","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2022,"Voquezna Triple Pak","Vonoprazan, amoxicillin, clarithromycin"
"cancer_biomarkers","CHEMBL2063090","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2016,"Zepatier","Elbasvir, grazoprevir"
"cancer_biomarkers","CHEMBL206253","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2014,"Akynzeo","Netupitant, palonosetron"
"cancer_biomarkers","CHEMBL205596","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2015,"Cholbam","Cholic acid"
"cancer_biomarkers","CHEMBL205596","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2015,"Cholbam","Cholic acid"
"cancer_biomarkers","CHEMBL2048028","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2016,"Xiidra","Lifitegrast"
"cancer_biomarkers","CHEMBL204656","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2015,"Genvoya","Elvitegravir, cobicistat, emtricitabine, tenofovir"
"cancer_biomarkers","CHEMBL2023898","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2015,"Daklinza","Daclatasvir"
"cancer_biomarkers","CHEMBL2005186","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2021,"Rezurock","Belumosudil"
"cancer_biomarkers","CHEMBL1951095","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2018,"Xerava","Eravacycline"
"cancer_biomarkers","CHEMBL1908370","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2014,"Xtoro","Finafloxacin"
"cancer_biomarkers","CHEMBL1863514","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2021,"Rylaze","Asparaginase erwinia chrysanthemi"
"cancer_biomarkers","CHEMBL1863514","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2021,"Rylaze","Asparaginase erwinia chrysanthemi"
"cancer_biomarkers","CHEMBL17860","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2018,"Lucemyra","Lofexidine"
"cancer_biomarkers","CHEMBL175691","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2021,"Cabenuva Kit","Cabotegravir, rilpivirine"
"cancer_biomarkers","CHEMBL1746","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2022,"Relyvrio","Sodium phenylbutyrate, taurursodiol"
"cancer_biomarkers","CHEMBL1743079","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2020,"Tepezza","Teprotumumab"
"cancer_biomarkers","CHEMBL1743068","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2015,"Cosentyx","Secukinumab"
"cancer_biomarkers","CHEMBL1743034","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2016,"Taltz","Ixekizumab"
"cancer_biomarkers","CHEMBL1742991","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2017,"Fasenra","Benralizumab"
"cancer_biomarkers","CHEMBL1741","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2022,"Voquezna Triple Pak","Vonoprazan, amoxicillin, clarithromycin"
