"datasourceId","Drug_brand_name","TA","noTarget","interactionAssociation","phenotypeAssociation","score","datasourceName","datasourceType","Year"
"cancer_gene_census","RELEBACTAM","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2019
"cancer_gene_census","RAVULIZUMAB",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","PSMA-11 GA-68","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","PRUCALOPRIDE",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","PRETOMANID","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2019
"cancer_gene_census","PRALSETINIB",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","PRABOTULINUMTOXINA",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2019
"cancer_gene_census","POLATUZUMAB VEDOTIN",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2019
"cancer_gene_census","PLAZOMICIN","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","PITOLISANT",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2019
"cancer_gene_census","PEXIDARTINIB",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2019
"cancer_gene_census","PEMIGATINIB",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","PEGVALIASE","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","PALONOSETRON",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","OZANIMOD",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","OSILODROSTAT",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","OPICAPONE",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","OMADACYCLINE","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","OLICERIDINE",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","ODESIVIMAB","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","NIFURTIMOX","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","NAXITAMAB","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","MOXIDECTIN","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","MOGAMULIZUMAB",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","MIGALASTAT",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","MARGETUXIMAB",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","MAFTIVIMAB","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","LUSUTROMBOPAG",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","LURBINECTEDIN","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","LUMATEPERONE",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2019
"cancer_gene_census","LUMASIRAN",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","LORLATINIB",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","LONAFARNIB",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","LOFEXIDINE",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","LEMBOREXANT",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2019
"cancer_gene_census","LEFAMULIN","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2019
"cancer_gene_census","LASMIDITAN",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2019
"cancer_gene_census","LANADELUMAB",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","LACTITOL","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","IVOSIDENIB",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","IVACAFTOR",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2019
"cancer_gene_census","IVACAFTOR",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","ISTRADEFYLLINE",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2019
"cancer_gene_census","ISATUXIMAB",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","INEBILIZUMAB",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","IMIPENEM","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2019
"cancer_gene_census","IMIPENEM","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2019
"cancer_gene_census","IBALIZUMAB",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","GOLODIRSEN",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2019
"cancer_gene_census","GLASDEGIB",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","GIVOSIRAN",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2019
"cancer_gene_census","GILTERITINIB",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","GALLIUM DOTATOC GA-68","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2019
"cancer_gene_census","GALCANEZUMAB",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","FREMANEZUMAB",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","FOSTEMSAVIR","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","FOSNETUPITANT",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","FLUOROESTRADIOL F-18","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","FLUORODOPA F-18","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2019
"cancer_gene_census","FLORTAUCIPIR F-18","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","FISH OIL TRIGLYCERIDES","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","FERRIC MALTOL","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2019
"cancer_gene_census","FEDRATINIB",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2019
"cancer_gene_census","ETHINYL ESTRADIOL",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","ERENUMAB",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","ERDAFITINIB",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2019
"cancer_gene_census","ERAVACYCLINE","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","EPTINEZUMAB",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","ENTRECTINIB",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2019
"cancer_gene_census","ENFORTUMAB VEDOTIN",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2019
"cancer_gene_census","ENCORAFENIB",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","EMTRICITABINE","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","ELEXACAFTOR",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2019
"cancer_gene_census","ELAPEGADEMASE","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","ELAGOLIX SODIUM",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","DORAVIRINE","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","DECITABINE",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","DAROLUTAMIDE",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2019
"cancer_gene_census","DACOMITINIB",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","DACOMITINIB",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","CRIZANLIZUMAB",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2019
"cancer_gene_census","COPPER DOTATATE CU-64","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","CLASCOTERONE",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","CILASTATIN",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2019
"cancer_gene_census","CENOBAMATE",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2019
"cancer_gene_census","CENEGERMIN",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","CEMIPLIMAB",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","CEFIDEROCOL","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2019
"cancer_gene_census","CEDAZURIDINE",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","CAPMATINIB",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","CAPLACIZUMAB",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2019
"cancer_gene_census","CANNABIDIOL",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","CANNABIDIOL",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","CALASPARGASE PEGOL","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","BUROSUMAB",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","BRILLIANT BLUE G","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2019
"cancer_gene_census","BREXANOLONE",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2019
"cancer_gene_census","BREMELANOTIDE",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2019
"cancer_gene_census","BINIMETINIB",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","BICTEGRAVIR","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","BEROTRALSTAT",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","BEMPEDOIC ACID",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","BELANTAMAB MAFODOTIN",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","BARICITINIB",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","BALOXAVIR MARBOXIL","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","AVATROMBOPAG",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","AVAPRITINIB",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","ATOLTIVIMAB","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","ARTESUNATE","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","APALUTAMIDE",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","ANSUVIMAB","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","AMISULPRIDE",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","AMIFAMPRIDINE",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","ALPELISIB",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2019
"cancer_gene_census","AIR POLYMER-TYPE A","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2019
"cancer_gene_census","AFAMELANOTIDE",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2019
"cancer_gene_census","ABAMETAPIR","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2020
"cancer_gene_census","TALAZOPARIB",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","MOXETUMOMAB PASUDOTOX",NA,FALSE,TRUE,NA,0,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","LUSPATERCEPT",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2019
"cancer_gene_census","FOSTAMATINIB",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","LUTETIUM LU 177 DOTATATE",NA,FALSE,TRUE,NA,0,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","DUVELISIB",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","DUVELISIB",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","BROLUCIZUMAB",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2019
"cancer_gene_census","EMAPALUMAB",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","TRASTUZUMAB DERUXTECAN",NA,FALSE,TRUE,TRUE,0.455948098208716,"CGC (COSMIC)","Somatic",2019
"cancer_gene_census","LAROTRECTINIB",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","PATISIRAN",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2018
"cancer_gene_census","INOTERSEN",NA,FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2018
"clingen","ZANUBRUTINIB",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2019
"clingen","VOXELOTOR",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2019
"clingen","VILTOLARSEN",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","VIBEGRON",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","UPADACITINIB",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2019
"clingen","UBROGEPANT",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2019
"clingen","TUCATINIB",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","TRIHEPTANOIN","No human target",TRUE,NA,NA,NA,"Clingen","Rare mendelian",2020
"clingen","TRIFAROTENE",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2019
"clingen","TRICLABENDAZOLE","No human target",TRUE,NA,NA,NA,"Clingen","Rare mendelian",2019
"clingen","TIRBANIBULIN",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","TILDRAKIZUMAB",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2018
"clingen","TEZACAFTOR",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2019
"clingen","TEZACAFTOR",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2018
"clingen","TEPROTUMUMAB",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","TENOFOVIR ALAFENAMIDE","No human target",TRUE,NA,NA,NA,"Clingen","Rare mendelian",2018
"clingen","TENAPANOR",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2019
"clingen","TECOVIRIMAT","No human target",TRUE,NA,NA,NA,"Clingen","Rare mendelian",2018
"clingen","TAZEMETOSTAT",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","TAGRAXOFUSP",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2018
"clingen","TAFENOQUINE","No human target",TRUE,NA,NA,NA,"Clingen","Rare mendelian",2018
"clingen","TAFASITAMAB",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","TAFAMIDIS",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2019
"clingen","STIRIPENTOL","No human target",TRUE,NA,NA,NA,"Clingen","Rare mendelian",2018
"clingen","SOMAPACITAN",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","SOLRIAMFETOL","No human target",TRUE,NA,NA,NA,"Clingen","Rare mendelian",2019
"clingen","SODIUM ZIRCONIUM CYCLOSILICATE","No human target",TRUE,NA,NA,NA,"Clingen","Rare mendelian",2018
"clingen","SIPONIMOD",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2019
"clingen","SETMELANOTIDE",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","SELUMETINIB",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","SELPERCATINIB",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","SELINEXOR",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2019
"clingen","SEGESTERONE ACETATE",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2018
"clingen","SATRALIZUMAB",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","SARECYCLINE","No human target",TRUE,NA,NA,NA,"Clingen","Rare mendelian",2018
"clingen","SACITUZUMAB GOVITECAN",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","ROMOSOZUMAB",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2019
"clingen","RISDIPLAM",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","RISANKIZUMAB",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2019
"clingen","RIPRETINIB",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","RIMEGEPANT",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","RIFAMYCIN","No human target",TRUE,NA,NA,NA,"Clingen","Rare mendelian",2018
"clingen","RIFAMYCIN","No human target",TRUE,NA,NA,NA,"Clingen","Rare mendelian",2018
"clingen","REVEFENACIN",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2018
"clingen","REMIMAZOLAM",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","REMDESIVIR","No human target",TRUE,NA,NA,NA,"Clingen","Rare mendelian",2020
"clingen","RELUGOLIX",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","RELEBACTAM","No human target",TRUE,NA,NA,NA,"Clingen","Rare mendelian",2019
"clingen","RELEBACTAM","No human target",TRUE,NA,NA,NA,"Clingen","Rare mendelian",2019
"clingen","RAVULIZUMAB",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2018
"clingen","PSMA-11 GA-68","No human target",TRUE,NA,NA,NA,"Clingen","Rare mendelian",2020
"clingen","PRUCALOPRIDE",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2018
"clingen","PRETOMANID","No human target",TRUE,NA,NA,NA,"Clingen","Rare mendelian",2019
"clingen","PRALSETINIB",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","PRABOTULINUMTOXINA",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2019
"clingen","POLATUZUMAB VEDOTIN",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2019
"clingen","PLAZOMICIN","No human target",TRUE,NA,NA,NA,"Clingen","Rare mendelian",2018
"clingen","PITOLISANT",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2019
"clingen","PEXIDARTINIB",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2019
"clingen","PEMIGATINIB",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","PEGVALIASE","No human target",TRUE,NA,NA,NA,"Clingen","Rare mendelian",2018
"clingen","PALONOSETRON",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2018
"clingen","OZANIMOD",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","OSILODROSTAT",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","OPICAPONE",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","OMADACYCLINE","No human target",TRUE,NA,NA,NA,"Clingen","Rare mendelian",2018
"clingen","OLICERIDINE",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
"clingen","ODESIVIMAB","No human target",TRUE,NA,NA,NA,"Clingen","Rare mendelian",2020
"clingen","NIFURTIMOX","No human target",TRUE,NA,NA,NA,"Clingen","Rare mendelian",2020
"clingen","NAXITAMAB","No human target",TRUE,NA,NA,NA,"Clingen","Rare mendelian",2020
"clingen","MOXIDECTIN","No human target",TRUE,NA,NA,NA,"Clingen","Rare mendelian",2018
"clingen","MOGAMULIZUMAB",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2018
"clingen","MIGALASTAT",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2018
"clingen","MARGETUXIMAB",NA,FALSE,NA,NA,0,"Clingen","Rare mendelian",2020
