"datasourceId","Drug_name","TA","noTarget","interactionAssociation","phenotypeAssociation","score","datasourceName","datasourceType","Year","Brand_name","Drug_name_original"
"cancer_biomarkers","LETERMOVIR","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2017,"Prevymis","Letermovir"
"cancer_biomarkers","LATANOPROSTENE BUNOD","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2017,"Vyzulta","Latanoprostene bunod"
"cancer_biomarkers","IXEKIZUMAB","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2016,"Taltz","Ixekizumab"
"cancer_biomarkers","INOTUZUMAB OZOGAMICIN","Oncology",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2017,"Besponsa","Inotuzumab ozogamicin"
"cancer_biomarkers","GRAZOPREVIR","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2016,"Zepatier","Elbasvir; grazoprevir"
"cancer_biomarkers","GLECAPREVIR","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2017,"Mavyret","Glecaprevir; pibrentasvir"
"cancer_biomarkers","GALLIUM GA-68 DOTATATE","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2016,"Netspot","Gallium Ga-68 dotatate"
"cancer_biomarkers","FLUCICLOVINE F-18","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2016,"Axumin","Fluciclovine F-18"
"cancer_biomarkers","ERTUGLIFLOZIN","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2017,"Steglatro","Ertugliflozin"
"cancer_biomarkers","ELBASVIR","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2016,"Zepatier","Elbasvir; grazoprevir"
"cancer_biomarkers","EDARAVONE","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2017,"Radicava","Edaravone"
"cancer_biomarkers","DELAFLOXACIN","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2017,"Baxdela","Delafloxacin"
"cancer_biomarkers","DEFLAZACORT","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2017,"Emflaza","Deflazacort"
"cancer_biomarkers","BEZLOTOXUMAB","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2016,"Zinplava","Bezlotoxumab"
"cancer_biomarkers","BENZNIDAZOLE","No human target",TRUE,NA,NA,NA,"Cancer Biomarkers (CGI)","Somatic",2017,"Benznidazole","Benznidazole"
"cancer_biomarkers","BENRALIZUMAB","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2017,"Fasenra","Benralizumab"
"cancer_biomarkers","SAFINAMIDE","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2017,"Xadago","Safinamide"
"cancer_biomarkers","ANGIOTENSIN II","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2017,"Giapreza","Angiotensin II"
"cancer_biomarkers","ANGIOTENSIN II","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2017,"Giapreza","Angiotensin II"
"cancer_biomarkers","ABALOPARATIDE","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2017,"Tymlos","Abaloparatide"
"cancer_biomarkers","RESLIZUMAB","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2016,"Cinqair","Reslizumab"
"cancer_biomarkers","OBETICHOLIC ACID","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2016,"Ocaliva","Obeticholic acid"
"cancer_biomarkers","DEFIBROTIDE SODIUM","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2016,"Defitelio","Defibrotide sodium"
"cancer_biomarkers","CRISABOROLE","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2016,"Eucrisa","Crisaborole"
"cancer_biomarkers","COPANLISIB","Oncology",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2017,"Aliqopa","Copanlisib dihydrochloride"
"cancer_biomarkers","BRODALUMAB","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2017,"Siliq","Brodalumab"
"cancer_biomarkers","NIRAPARIB","Oncology",FALSE,TRUE,NA,0,"Cancer Biomarkers (CGI)","Somatic",2017,"Zejula","Niraparib"
"cancer_biomarkers","NIRAPARIB","Oncology",FALSE,TRUE,NA,0,"Cancer Biomarkers (CGI)","Somatic",2017,"Zejula","Niraparib"
"cancer_biomarkers","NIRAPARIB","Oncology",FALSE,TRUE,NA,0,"Cancer Biomarkers (CGI)","Somatic",2017,"Zejula","Niraparib"
"cancer_biomarkers","RIBOCICLIB","Oncology",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2017,"Kisqali","Ribociclib"
"cancer_biomarkers","ABEMACICLIB","Oncology",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2017,"Verzenio","Abemaciclib"
"cancer_biomarkers","MIDOSTAURIN","Oncology",FALSE,NA,TRUE,0,"Cancer Biomarkers (CGI)","Somatic",2017,"Rydapt","Midostaurin"
"cancer_biomarkers","DUTETRABENAZINE","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2017,"Austedo","Deutetrabenazine"
"cancer_biomarkers","DUTETRABENAZINE","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2017,"Austedo","Deutetrabenazine"
"cancer_biomarkers","BETRIXABAN","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2017,"Bevyxxa","Betrixaban"
"cancer_biomarkers","PIMAVANSERIN","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2016,"Nuplazid","Pimavanserin"
"cancer_biomarkers","PIMAVANSERIN","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2016,"Nuplazid","Pimavanserin"
"cancer_biomarkers","DURVALUMAB","Oncology",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2017,"Imfinzi","Durvalumab"
"cancer_biomarkers","AVELUMAB","Oncology",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2017,"Bavencio","Avelumab"
"cancer_biomarkers","ATEZOLIZUMAB","Oncology",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2016,"Tecentriq","Atezolizumab"
"cancer_biomarkers","BRIVARACETAM","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2016,"Briviact","Brivaracetam"
"cancer_biomarkers","SARILUMAB","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2017,"Kevzara","Sarilumab"
"cancer_biomarkers","OLARATUMAB","Oncology",FALSE,TRUE,NA,0,"Cancer Biomarkers (CGI)","Somatic",2016,"Lartruvo","Olaratumab"
"cancer_biomarkers","GUSELKUMAB","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2017,"Tremfya","Guselkumab"
"cancer_biomarkers","DACLIZUMAB","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2016,"Zinbryta","Daclizumab"
"cancer_biomarkers","DUPILUMAB","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2017,"Dupixent","Dupilumab"
"cancer_biomarkers","EMICIZUMAB","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2017,"Hemlibra","Emicizumab"
"cancer_biomarkers","ACALABRUTINIB","Oncology",FALSE,TRUE,TRUE,0.607930797611621,"Cancer Biomarkers (CGI)","Somatic",2017,"Calquence","Acalabrutinib"
"cancer_biomarkers","VENETOCLAX","Oncology",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2016,"Venclexta","Venetoclax"
"cancer_biomarkers","NERATINIB","Oncology",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2017,"Nerlynx","Neratinib"
"cancer_biomarkers","RUCAPARIB","Oncology",FALSE,TRUE,NA,0,"Cancer Biomarkers (CGI)","Somatic",2016,"Rubraca","Rucaparib"
"cancer_biomarkers","SEMAGLUTIDE","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2017,"Ozempic","Semaglutide"
"cancer_biomarkers","LIXISENATIDE","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2016,"Adlyxin","Lixisenatide"
"cancer_biomarkers","VALBENAZINE","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2017,"Ingrezza","Valbenazine"
"cancer_biomarkers","MACIMORELIN","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2017,"Macrilen","Macimorelin"
"cancer_biomarkers","NUSINERSEN","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2016,"Spinraza","Nusinersen"
"cancer_biomarkers","ENASIDENIB MESYLATE","Oncology",FALSE,TRUE,TRUE,0.607930797611621,"Cancer Biomarkers (CGI)","Somatic",2017,"Idhifa","Enasidenib mesylate"
"cancer_biomarkers","CERLIPONASE ALFA","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2017,"Brineura","Cerliponase alfa"
"cancer_biomarkers","ETEPLIRSEN","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2016,"Exondys 51","Eteplirsen"
"cancer_biomarkers","VELCALCETIDE","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2017,"Parsabiv","Etelcalcetide"
"cancer_biomarkers","VESTRONIDASE ALFA","Other indication",FALSE,NA,NA,0,"Cancer Biomarkers (CGI)","Somatic",2017,"Mepsevii","Vestronidase alfa"
"cancer_biomarkers","BRIGATINIB","Oncology",FALSE,TRUE,TRUE,0.979400228199195,"Cancer Biomarkers (CGI)","Somatic",2017,"Alunbrig","Brigatinib"
"cancer_gene_census","VOXILAPREVIR","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2017,"Vosevi","Sofosbuvir; velpatasvir; voxilaprevir"
"cancer_gene_census","VELPATASVIR","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2017,"Vosevi","Sofosbuvir; velpatasvir; voxilaprevir"
"cancer_gene_census","VELPATASVIR","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2016,"Epclusa","Sofosbuvir; velpatasvir"
"cancer_gene_census","VABORBACTAM","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2017,"Vabomere","Meropenem; vaborbactam"
"cancer_gene_census","TELOTRISTAT ETIPRATE","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2017,"Xermelo","Telotristat etiprate"
"cancer_gene_census","TELOTRISTAT ETIPRATE","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2017,"Xermelo","Telotristat etiprate"
"cancer_gene_census","SOFOSBUVIR","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2017,"Vosevi","Sofosbuvir; velpatasvir; voxilaprevir"
"cancer_gene_census","SOFOSBUVIR","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2016,"Epclusa","Sofosbuvir; velpatasvir"
"cancer_gene_census","SECNIDAZOLE","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2017,"Solosec","Secnidazole"
"cancer_gene_census","PLECANATIDE","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2017,"Trulance","Plecanatide"
"cancer_gene_census","PIBRENTASVIR","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2017,"Mavyret","Glecaprevir; pibrentasvir"
"cancer_gene_census","OZENOXACIN","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2017,"Xepi","Ozenoxacin"
"cancer_gene_census","OCRELIZUMAB","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2017,"Ocrevus","Ocrelizumab"
"cancer_gene_census","OBILTOXAXIMAB","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2016,"Anthim","Obiltoxaximab"
"cancer_gene_census","NETARSUDIL","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2017,"Rhopressa","Netarsudil"
"cancer_gene_census","NETARSUDIL","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2017,"Rhopressa","Netarsudil"
"cancer_gene_census","NALDEMEDINE","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2017,"Symproic","Naldemedine"
"cancer_gene_census","MEROPENEM","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2017,"Vabomere","Meropenem; vaborbactam"
"cancer_gene_census","LIFITEGRAST","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2016,"Xiidra","Lifitegrast"
"cancer_gene_census","LETERMOVIR","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2017,"Prevymis","Letermovir"
"cancer_gene_census","LATANOPROSTENE BUNOD","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2017,"Vyzulta","Latanoprostene bunod"
"cancer_gene_census","IXEKIZUMAB","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2016,"Taltz","Ixekizumab"
"cancer_gene_census","INOTUZUMAB OZOGAMICIN","Oncology",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2017,"Besponsa","Inotuzumab ozogamicin"
"cancer_gene_census","GRAZOPREVIR","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2016,"Zepatier","Elbasvir; grazoprevir"
"cancer_gene_census","GLECAPREVIR","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2017,"Mavyret","Glecaprevir; pibrentasvir"
"cancer_gene_census","GALLIUM GA-68 DOTATATE","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2016,"Netspot","Gallium Ga-68 dotatate"
"cancer_gene_census","FLUCICLOVINE F-18","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2016,"Axumin","Fluciclovine F-18"
"cancer_gene_census","ERTUGLIFLOZIN","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2017,"Steglatro","Ertugliflozin"
"cancer_gene_census","ELBASVIR","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2016,"Zepatier","Elbasvir; grazoprevir"
"cancer_gene_census","EDARAVONE","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2017,"Radicava","Edaravone"
"cancer_gene_census","DELAFLOXACIN","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2017,"Baxdela","Delafloxacin"
"cancer_gene_census","DEFLAZACORT","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2017,"Emflaza","Deflazacort"
"cancer_gene_census","BEZLOTOXUMAB","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2016,"Zinplava","Bezlotoxumab"
"cancer_gene_census","BENZNIDAZOLE","No human target",TRUE,NA,NA,NA,"CGC (COSMIC)","Somatic",2017,"Benznidazole","Benznidazole"
"cancer_gene_census","BENRALIZUMAB","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2017,"Fasenra","Benralizumab"
"cancer_gene_census","SAFINAMIDE","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2017,"Xadago","Safinamide"
"cancer_gene_census","ANGIOTENSIN II","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2017,"Giapreza","Angiotensin II"
"cancer_gene_census","ANGIOTENSIN II","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2017,"Giapreza","Angiotensin II"
"cancer_gene_census","ABALOPARATIDE","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2017,"Tymlos","Abaloparatide"
"cancer_gene_census","RESLIZUMAB","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2016,"Cinqair","Reslizumab"
"cancer_gene_census","OBETICHOLIC ACID","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2016,"Ocaliva","Obeticholic acid"
"cancer_gene_census","DEFIBROTIDE SODIUM","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2016,"Defitelio","Defibrotide sodium"
"cancer_gene_census","CRISABOROLE","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2016,"Eucrisa","Crisaborole"
"cancer_gene_census","COPANLISIB","Oncology",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2017,"Aliqopa","Copanlisib dihydrochloride"
"cancer_gene_census","BRODALUMAB","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2017,"Siliq","Brodalumab"
"cancer_gene_census","NIRAPARIB","Oncology",FALSE,TRUE,NA,0,"CGC (COSMIC)","Somatic",2017,"Zejula","Niraparib"
"cancer_gene_census","NIRAPARIB","Oncology",FALSE,TRUE,NA,0,"CGC (COSMIC)","Somatic",2017,"Zejula","Niraparib"
"cancer_gene_census","NIRAPARIB","Oncology",FALSE,TRUE,NA,0,"CGC (COSMIC)","Somatic",2017,"Zejula","Niraparib"
"cancer_gene_census","RIBOCICLIB","Oncology",FALSE,NA,TRUE,0,"CGC (COSMIC)","Somatic",2017,"Kisqali","Ribociclib"
"cancer_gene_census","ABEMACICLIB","Oncology",FALSE,NA,TRUE,0,"CGC (COSMIC)","Somatic",2017,"Verzenio","Abemaciclib"
"cancer_gene_census","MIDOSTAURIN","Oncology",FALSE,NA,TRUE,0,"CGC (COSMIC)","Somatic",2017,"Rydapt","Midostaurin"
"cancer_gene_census","DUTETRABENAZINE","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2017,"Austedo","Deutetrabenazine"
"cancer_gene_census","DUTETRABENAZINE","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2017,"Austedo","Deutetrabenazine"
"cancer_gene_census","BETRIXABAN","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2017,"Bevyxxa","Betrixaban"
"cancer_gene_census","PIMAVANSERIN","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2016,"Nuplazid","Pimavanserin"
"cancer_gene_census","PIMAVANSERIN","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2016,"Nuplazid","Pimavanserin"
"cancer_gene_census","DURVALUMAB","Oncology",FALSE,TRUE,TRUE,0.455948098208716,"CGC (COSMIC)","Somatic",2017,"Imfinzi","Durvalumab"
"cancer_gene_census","AVELUMAB","Oncology",FALSE,TRUE,TRUE,0.455948098208716,"CGC (COSMIC)","Somatic",2017,"Bavencio","Avelumab"
"cancer_gene_census","ATEZOLIZUMAB","Oncology",FALSE,TRUE,TRUE,0.455948098208716,"CGC (COSMIC)","Somatic",2016,"Tecentriq","Atezolizumab"
"cancer_gene_census","BRIVARACETAM","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2016,"Briviact","Brivaracetam"
"cancer_gene_census","SARILUMAB","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2017,"Kevzara","Sarilumab"
"cancer_gene_census","OLARATUMAB","Oncology",FALSE,TRUE,TRUE,0.675898253438134,"CGC (COSMIC)","Somatic",2016,"Lartruvo","Olaratumab"
"cancer_gene_census","GUSELKUMAB","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2017,"Tremfya","Guselkumab"
"cancer_gene_census","DACLIZUMAB","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2016,"Zinbryta","Daclizumab"
"cancer_gene_census","DUPILUMAB","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2017,"Dupixent","Dupilumab"
"cancer_gene_census","EMICIZUMAB","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2017,"Hemlibra","Emicizumab"
"cancer_gene_census","ACALABRUTINIB","Oncology",FALSE,TRUE,TRUE,0.455948098208716,"CGC (COSMIC)","Somatic",2017,"Calquence","Acalabrutinib"
"cancer_gene_census","VENETOCLAX","Oncology",FALSE,TRUE,TRUE,0.455948098208716,"CGC (COSMIC)","Somatic",2016,"Venclexta","Venetoclax"
"cancer_gene_census","NERATINIB","Oncology",FALSE,TRUE,TRUE,0.455948098208716,"CGC (COSMIC)","Somatic",2017,"Nerlynx","Neratinib"
"cancer_gene_census","RUCAPARIB","Oncology",FALSE,TRUE,NA,0,"CGC (COSMIC)","Somatic",2016,"Rubraca","Rucaparib"
"cancer_gene_census","SEMAGLUTIDE","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2017,"Ozempic","Semaglutide"
"cancer_gene_census","LIXISENATIDE","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2016,"Adlyxin","Lixisenatide"
"cancer_gene_census","VALBENAZINE","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2017,"Ingrezza","Valbenazine"
"cancer_gene_census","MACIMORELIN","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2017,"Macrilen","Macimorelin"
"cancer_gene_census","NUSINERSEN","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2016,"Spinraza","Nusinersen"
"cancer_gene_census","ENASIDENIB MESYLATE","Oncology",FALSE,TRUE,TRUE,0.855958119553862,"CGC (COSMIC)","Somatic",2017,"Idhifa","Enasidenib mesylate"
"cancer_gene_census","CERLIPONASE ALFA","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2017,"Brineura","Cerliponase alfa"
"cancer_gene_census","ETEPLIRSEN","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2016,"Exondys 51","Eteplirsen"
"cancer_gene_census","VELCALCETIDE","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2017,"Parsabiv","Etelcalcetide"
"cancer_gene_census","VESTRONIDASE ALFA","Other indication",FALSE,NA,NA,0,"CGC (COSMIC)","Somatic",2017,"Mepsevii","Vestronidase alfa"
"cancer_gene_census","BRIGATINIB","Oncology",FALSE,TRUE,TRUE,0.937235549310511,"CGC (COSMIC)","Somatic",2017,"Alunbrig","Brigatinib"
"clingen","VOXILAPREVIR","No human target",TRUE,NA,NA,NA,"Clingen","Rare mendelian",2017,"Vosevi","Sofosbuvir; velpatasvir; voxilaprevir"
"clingen","VELPATASVIR","No human target",TRUE,NA,NA,NA,"Clingen","Rare mendelian",2017,"Vosevi","Sofosbuvir; velpatasvir; voxilaprevir"
"clingen","VELPATASVIR","No human target",TRUE,NA,NA,NA,"Clingen","Rare mendelian",2016,"Epclusa","Sofosbuvir; velpatasvir"
"clingen","VABORBACTAM","No human target",TRUE,NA,NA,NA,"Clingen","Rare mendelian",2017,"Vabomere","Meropenem; vaborbactam"
"clingen","TELOTRISTAT ETIPRATE","Other indication",FALSE,NA,NA,0,"Clingen","Rare mendelian",2017,"Xermelo","Telotristat etiprate"
"clingen","TELOTRISTAT ETIPRATE","Other indication",FALSE,NA,NA,0,"Clingen","Rare mendelian",2017,"Xermelo","Telotristat etiprate"
"clingen","SOFOSBUVIR","No human target",TRUE,NA,NA,NA,"Clingen","Rare mendelian",2017,"Vosevi","Sofosbuvir; velpatasvir; voxilaprevir"
"clingen","SOFOSBUVIR","No human target",TRUE,NA,NA,NA,"Clingen","Rare mendelian",2016,"Epclusa","Sofosbuvir; velpatasvir"
"clingen","SECNIDAZOLE","No human target",TRUE,NA,NA,NA,"Clingen","Rare mendelian",2017,"Solosec","Secnidazole"
"clingen","PLECANATIDE","Other indication",FALSE,NA,NA,0,"Clingen","Rare mendelian",2017,"Trulance","Plecanatide"
"clingen","PIBRENTASVIR","No human target",TRUE,NA,NA,NA,"Clingen","Rare mendelian",2017,"Mavyret","Glecaprevir; pibrentasvir"
